startest,,鱼雷,手动触发,,2015-06-12,--&--&--&--&-0.14&--,--&--&--&--,--,--,8.8,8.8,--&--,0
0,1,1,1,1,4,1,0,0,0,0,0,0,1
True,False,False,False,False,True,False,False,False,False,False,False,False,False
6.2005,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735423553467,-0.1013,4.46846008301,4.49310302734,4.46685791016,4.48181152344,0.0,0.0,0.0
6.201,-0.1013,-0.1013,-0.1013,-0.1013,-0.0736615646362,-0.1013,4.45518493652,4.47914123535,4.45320129395,4.46823120117,0.0,0.0,0.0
6.2015,-0.1013,-0.1013,-0.1013,-0.1013,-0.0742337692261,-0.1013,4.44190979004,4.46464538574,4.43984985352,4.45465087891,0.0,0.0,0.0
6.202,-0.1013,-0.1013,-0.1013,-0.1013,-0.0729463088989,-0.1013,4.42901611328,4.45205688477,4.42893981934,4.44458007812,0.0,0.0,0.0
6.2025,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735661972046,-0.1013,4.46350097656,4.49363708496,4.47738647461,4.50035095215,0.0,0.0,0.0
6.203,-0.1013,-0.1013,-0.1013,-0.1013,-0.0728509414673,-0.1013,4.60876464844,4.64195251465,4.62699890137,4.65003967285,0.0,0.0,0.0
6.2035,-0.1013,-0.1013,-0.1013,-0.1013,-0.0734946716309,-0.1013,4.67529296875,4.70001220703,4.67643737793,4.69131469727,0.0,0.0,0.0
6.204,-0.1013,-0.1013,-0.1013,-0.1013,-0.0732324111938,-0.1013,4.66049194336,4.68528747559,4.65995788574,4.67330932617,0.0,0.0,0.0
6.2045,-0.1013,-0.1013,-0.1013,-0.1013,-0.0736377227783,-0.1013,4.64385986328,4.66949462891,4.64370727539,4.65698242188,0.0,0.0,0.0
6.205,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735661972046,-0.1013,4.62783813477,4.65385437012,4.62738037109,4.64149475098,0.0,0.0,0.0
6.2055,-0.1013,-0.1013,-0.1013,-0.1013,-0.0734946716309,-0.1013,4.61288452148,4.638671875,4.61219787598,4.6265411377,0.0,0.0,0.0
6.206,-0.1013,-0.1013,-0.1013,-0.1013,-0.0728747833252,-0.1013,4.59808349609,4.62379455566,4.59693908691,4.61212158203,0.0,0.0,0.0
6.2065,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735900390625,-0.1013,4.58442687988,4.60922241211,4.58221435547,4.59785461426,0.0,0.0,0.0
6.207,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735423553467,-0.1013,4.57000732422,4.59358215332,4.56809997559,4.5832824707,0.0,0.0,0.0
6.2075,-0.1013,-0.1013,-0.1013,-0.1013,-0.0741622436523,-0.1013,4.55589294434,4.57916259766,4.55413818359,4.56871032715,0.0,0.0,0.0
6.208,-0.1013,-0.1013,-0.1013,-0.1013,-0.0731370437622,-0.1013,4.54170227051,4.5645904541,4.5401763916,4.55429077148,0.0,0.0,0.0
6.2085,-0.1013,-0.1013,-0.1013,-0.1013,-0.0733277786255,-0.1013,4.52751159668,4.55039978027,4.52651977539,4.53956604004,0.0,0.0,0.0
6.209,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743052947998,-0.1013,4.51232910156,4.53666687012,4.5125579834,4.52590942383,0.0,0.0,0.0
6.2095,-0.1013,-0.1013,-0.1013,-0.1013,-0.0738522994995,-0.1013,4.49829101562,4.52293395996,4.4987487793,4.51126098633,0.0,0.0,0.0
6.21,-0.1013,-0.1013,-0.1013,-0.1013,-0.0729463088989,-0.1013,4.48425292969,4.50942993164,4.48440551758,4.49768066406,0.0,0.0,0.0
6.2105,-0.1013,-0.1013,-0.1013,-0.1013,-0.0736615646362,-0.1013,4.47044372559,4.49592590332,4.4702911377,4.48387145996,0.0,0.0,0.0
6.211,-0.1013,-0.1013,-0.1013,-0.1013,-0.0734231460571,-0.1013,4.45701599121,4.48226928711,4.4563293457,4.4709777832,0.0,0.0,0.0
6.2115,-0.1013,-0.1013,-0.1013,-0.1013,-0.074257611084,-0.1013,4.4441986084,4.46868896484,4.4425201416,4.45732116699,0.0,0.0,0.0
6.212,-0.1013,-0.1013,-0.1013,-0.1013,-0.0733516204834,-0.1013,4.43092346191,4.45426940918,4.42916870117,4.44427490234,0.0,0.0,0.0
6.2125,-0.1013,-0.1013,-0.1013,-0.1013,-0.0737092483521,-0.1013,4.44282531738,4.47166442871,4.45335388184,4.47540283203,0.0,0.0,0.0
6.213,-0.1013,-0.1013,-0.1013,-0.1013,-0.0737807739258,-0.1013,4.57534790039,4.609375,4.59480285645,4.6199798584,0.0,0.0,0.0
6.2135,-0.1013,-0.1013,-0.1013,-0.1013,-0.0734231460571,-0.1013,4.67933654785,4.70329284668,4.67781066895,4.6915435791,0.0,0.0,0.0
6.214,-0.1013,-0.1013,-0.1013,-0.1013,-0.0733516204834,-0.1013,4.66522216797,4.68879699707,4.66354370117,4.67704772949,0.0,0.0,0.0
6.2145,-0.1013,-0.1013,-0.1013,-0.1013,-0.0727555740356,-0.1013,4.64706420898,4.67193603516,4.64706420898,4.66003417969,0.0,0.0,0.0
6.215,-0.1013,-0.1013,-0.1013,-0.1013,-0.0731132019043,-0.1013,4.63150024414,4.65675354004,4.63111877441,4.6443939209,0.0,0.0,0.0
6.2155,-0.1013,-0.1013,-0.1013,-0.1013,-0.0722548950195,-0.1013,4.61563110352,4.64157104492,4.61547851562,4.62913513184,0.0,0.0,0.0
6.216,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735423553467,-0.1013,4.60075378418,4.62669372559,4.60014343262,4.61441040039,0.0,0.0,0.0
6.2165,-0.1013,-0.1013,-0.1013,-0.1013,-0.0730178344727,-0.1013,4.58625793457,4.61212158203,4.58526611328,4.60021972656,0.0,0.0,0.0
6.217,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735661972046,-0.1013,4.57252502441,4.59739685059,4.57077026367,4.58602905273,0.0,0.0,0.0
6.2175,-0.1013,-0.1013,-0.1013,-0.1013,-0.0728509414673,-0.1013,4.55856323242,4.58229064941,4.5565032959,4.57176208496,0.0,0.0,0.0
6.218,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743529785156,-0.1013,4.54460144043,4.56764221191,4.54231262207,4.5573425293,0.0,0.0,0.0
6.2185,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735900390625,-0.1013,4.5304107666,4.55337524414,4.52880859375,4.54315185547,0.0,0.0,0.0
6.219,-0.1013,-0.1013,-0.1013,-0.1013,-0.0740907180786,-0.1013,4.51637268066,4.53910827637,4.51515197754,4.52850341797,0.0,0.0,0.0
6.2195,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735661972046,-0.1013,4.50134277344,4.52537536621,4.50157165527,4.51431274414,0.0,0.0,0.0
6.22,-0.1013,-0.1013,-0.1013,-0.1013,-0.0730416763306,-0.1013,4.48768615723,4.51194763184,4.48753356934,4.5002746582,0.0,0.0,0.0
6.2205,-0.1013,-0.1013,-0.1013,-0.1013,-0.0739476669312,-0.1013,4.47334289551,4.49859619141,4.47380065918,4.48654174805,0.0,0.0,0.0
6.221,-0.1013,-0.1013,-0.1013,-0.1013,-0.0730893600464,-0.1013,4.45953369141,4.48486328125,4.45907592773,4.47303771973,0.0,0.0,0.0
6.2215,-0.1013,-0.1013,-0.1013,-0.1013,-0.0740430343628,-0.1013,4.44602966309,4.47135925293,4.44541931152,4.45983886719,0.0,0.0,0.0
6.222,-0.1013,-0.1013,-0.1013,-0.1013,-0.0745675552368,-0.1013,4.43283081055,4.45755004883,4.43168640137,4.44648742676,0.0,0.0,0.0
6.2225,-0.1013,-0.1013,-0.1013,-0.1013,-0.0741384017944,-0.1013,4.43298339844,4.45930480957,4.43748474121,4.45755004883,0.0,0.0,0.0
6.223,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735423553467,-0.1013,4.5442199707,4.57870483398,4.56390380859,4.59022521973,0.0,0.0,0.0
6.2235,-0.1013,-0.1013,-0.1013,-0.1013,-0.0728270996094,-0.1013,4.67414855957,4.70176696777,4.67880249023,4.69551086426,0.0,0.0,0.0
6.224,-0.1013,-0.1013,-0.1013,-0.1013,-0.0733516204834,-0.1013,4.66857910156,4.69223022461,4.66705322266,4.68193054199,0.0,0.0,0.0
6.2245,-0.1013,-0.1013,-0.1013,-0.1013,-0.0738522994995,-0.1013,4.65232849121,4.67575073242,4.65072631836,4.66438293457,0.0,0.0,0.0
6.225,-0.1013,-0.1013,-0.1013,-0.1013,-0.0724933135986,-0.1013,4.63531494141,4.6598815918,4.63500976562,4.64820861816,0.0,0.0,0.0
6.2255,-0.1013,-0.1013,-0.1013,-0.1013,-0.0741145599365,-0.1013,4.61967468262,4.64462280273,4.61967468262,4.63279724121,0.0,0.0,0.0
6.226,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735423553467,-0.1013,4.60441589355,4.63012695312,4.6044921875,4.61776733398,0.0,0.0,0.0
6.2265,-0.1013,-0.1013,-0.1013,-0.1013,-0.074257611084,-0.1013,4.58969116211,4.61547851562,4.58892822266,4.60334777832,0.0,0.0,0.0
6.227,-0.1013,-0.1013,-0.1013,-0.1013,-0.074257611084,-0.1013,4.57534790039,4.60098266602,4.57458496094,4.58908081055,0.0,0.0,0.0
6.2275,-0.1013,-0.1013,-0.1013,-0.1013,-0.0733516204834,-0.1013,4.56115722656,4.58648681641,4.55993652344,4.57511901855,0.0,0.0,0.0
6.228,-0.1013,-0.1013,-0.1013,-0.1013,-0.0742337692261,-0.1013,4.5475769043,4.57168579102,4.54551696777,4.56077575684,0.0,0.0,0.0
6.2285,-0.1013,-0.1013,-0.1013,-0.1013,-0.0742814529419,-0.1013,4.53384399414,4.55696105957,4.53155517578,4.54681396484,0.0,0.0,0.0
6.229,-0.1013,-0.1013,-0.1013,-0.1013,-0.074519871521,-0.1013,4.52011108398,4.54292297363,4.5182800293,4.53262329102,0.0,0.0,0.0
6.2295,-0.1013,-0.1013,-0.1013,-0.1013,-0.0738761413574,-0.1013,4.50592041016,4.52857971191,4.50462341309,4.51805114746,0.0,0.0,0.0
6.23,-0.1013,-0.1013,-0.1013,-0.1013,-0.0738761413574,-0.1013,4.49203491211,4.51469421387,4.49073791504,4.50401306152,0.0,0.0,0.0
6.2305,-0.1013,-0.1013,-0.1013,-0.1013,-0.0736377227783,-0.1013,4.47715759277,4.50119018555,4.47738647461,4.49005126953,0.0,0.0,0.0
6.231,-0.1013,-0.1013,-0.1013,-0.1013,-0.0733516204834,-0.1013,4.46350097656,4.48760986328,4.46350097656,4.47601318359,0.0,0.0,0.0
6.2315,-0.1013,-0.1013,-0.1013,-0.1013,-0.0736615646362,-0.1013,4.44938659668,4.47418212891,4.44976806641,4.46243286133,0.0,0.0,0.0
6.232,-0.1013,-0.1013,-0.1013,-0.1013,-0.0734946716309,-0.1013,4.43557739258,4.46090698242,4.43534851074,4.44892883301,0.0,0.0,0.0
6.2325,-0.1013,-0.1013,-0.1013,-0.1013,-0.0738999832153,-0.1013,4.4295501709,4.45602416992,4.43183898926,4.44755554199,0.0,0.0,0.0
6.233,-0.1013,-0.1013,-0.1013,-0.1013,-0.0749490249634,-0.1013,4.5076751709,4.5435333252,4.52758789062,4.55299377441,0.0,0.0,0.0
6.2335,-0.1013,-0.1013,-0.1013,-0.1013,-0.0739476669312,-0.1013,4.65492248535,4.68719482422,4.66583251953,4.68673706055,0.0,0.0,0.0
6.234,-0.1013,-0.1013,-0.1013,-0.1013,-0.0747582901001,-0.1013,4.67330932617,4.69696044922,4.66911315918,4.68437194824,0.0,0.0,0.0
6.2345,-0.1013,-0.1013,-0.1013,-0.1013,-0.0746867645264,-0.1013,4.65515136719,4.67880249023,4.65278625488,4.66827392578,0.0,0.0,0.0
6.235,-0.1013,-0.1013,-0.1013,-0.1013,-0.0736615646362,-0.1013,4.63935852051,4.66247558594,4.63714599609,4.65187072754,0.0,0.0,0.0
6.2355,-0.1013,-0.1013,-0.1013,-0.1013,-0.0731132019043,-0.1013,4.62387084961,4.6467590332,4.62219238281,4.63577270508,0.0,0.0,0.0
6.236,-0.1013,-0.1013,-0.1013,-0.1013,-0.0736854064941,-0.1013,4.60830688477,4.63188171387,4.60731506348,4.62066650391,0.0,0.0,0.0
6.2365,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743291366577,-0.1013,4.59251403809,4.61723327637,4.59259033203,4.60571289062,0.0,0.0,0.0
6.237,-0.1013,-0.1013,-0.1013,-0.1013,-0.0742099273682,-0.1013,4.57801818848,4.60304260254,4.57794189453,4.59098815918,0.0,0.0,0.0
6.2375,-0.1013,-0.1013,-0.1013,-0.1013,-0.073995350647,-0.1013,4.56314086914,4.58854675293,4.56314086914,4.57664489746,0.0,0.0,0.0
6.238,-0.1013,-0.1013,-0.1013,-0.1013,-0.0741860855103,-0.1013,4.54872131348,4.57481384277,4.5484161377,4.5622253418,0.0,0.0,0.0
6.2385,-0.1013,-0.1013,-0.1013,-0.1013,-0.0737569320679,-0.1013,4.53498840332,4.56069946289,4.53414916992,4.54887390137,0.0,0.0,0.0
6.239,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735900390625,-0.1013,4.52140808105,4.54620361328,4.51988220215,4.53491210938,0.0,0.0,0.0
6.2395,-0.1013,-0.1013,-0.1013,-0.1013,-0.0751159179688,-0.1013,4.50798034668,4.53178405762,4.5059967041,4.52117919922,0.0,0.0,0.0
6.24,-0.1013,-0.1013,-0.1013,-0.1013,-0.0728509414673,-0.1013,4.49440002441,4.5174407959,4.49226379395,4.50721740723,0.0,0.0,0.0
6.2405,-0.1013,-0.1013,-0.1013,-0.1013,-0.0749728668213,-0.1013,4.48059082031,4.50340270996,4.47929382324,4.49348449707,0.0,0.0,0.0
6.241,-0.1013,-0.1013,-0.1013,-0.1013,-0.0746867645264,-0.1013,4.46685791016,4.48921203613,4.46556091309,4.47891235352,0.0,0.0,0.0
6.2415,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743768203735,-0.1013,4.45213317871,4.47578430176,4.4522857666,4.46502685547,0.0,0.0,0.0
6.242,-0.1013,-0.1013,-0.1013,-0.1013,-0.0736854064941,-0.1013,4.43855285645,4.46235656738,4.43878173828,4.45121765137,0.0,0.0,0.0
6.2425,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735185134888,-0.1013,4.42779541016,4.45373535156,4.43061828613,4.44473266602,0.0,0.0,0.0
6.243,-0.1013,-0.1013,-0.1013,-0.1013,-0.0737569320679,-0.1013,4.48059082031,4.51507568359,4.49897766113,4.52247619629,0.0,0.0,0.0
6.2435,-0.1013,-0.1013,-0.1013,-0.1013,-0.0747582901001,-0.1013,4.6314239502,4.66659545898,4.64790344238,4.6704864502,0.0,0.0,0.0
6.244,-0.1013,-0.1013,-0.1013,-0.1013,-0.0741860855103,-0.1013,4.67544555664,4.70283508301,4.67567443848,4.69032287598,0.0,0.0,0.0
6.2445,-0.1013,-0.1013,-0.1013,-0.1013,-0.0747582901001,-0.1013,4.65866088867,4.68391418457,4.65644836426,4.6720123291,0.0,0.0,0.0
6.245,-0.1013,-0.1013,-0.1013,-0.1013,-0.0741622436523,-0.1013,4.6427154541,4.66659545898,4.6403503418,4.65591430664,0.0,0.0,0.0
6.2455,-0.1013,-0.1013,-0.1013,-0.1013,-0.0741384017944,-0.1013,4.62745666504,4.6509552002,4.62524414062,4.64019775391,0.0,0.0,0.0
6.246,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743291366577,-0.1013,4.61242675781,4.6354675293,4.61059570312,4.62493896484,0.0,0.0,0.0
6.2465,-0.1013,-0.1013,-0.1013,-0.1013,-0.0736138809204,-0.1013,4.59739685059,4.62059020996,4.59617614746,4.60952758789,0.0,0.0,0.0
6.247,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743291366577,-0.1013,4.58183288574,4.60624694824,4.58160400391,4.59480285645,0.0,0.0,0.0
6.2475,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735423553467,-0.1013,4.5671081543,4.59175109863,4.56726074219,4.58015441895,0.0,0.0,0.0
6.248,-0.1013,-0.1013,-0.1013,-0.1013,-0.0746867645264,-0.1013,4.55253601074,4.57809448242,4.55253601074,4.56581115723,0.0,0.0,0.0
6.2485,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743529785156,-0.1013,4.53819274902,4.56390380859,4.53788757324,4.5516204834,0.0,0.0,0.0
6.249,-0.1013,-0.1013,-0.1013,-0.1013,-0.0737807739258,-0.1013,4.52423095703,4.54986572266,4.52377319336,4.53796386719,0.0,0.0,0.0
6.2495,-0.1013,-0.1013,-0.1013,-0.1013,-0.0737807739258,-0.1013,4.51057434082,4.53590393066,4.5093536377,4.52445983887,0.0,0.0,0.0
6.25,-0.1013,-0.1013,-0.1013,-0.1013,-0.0744960296631,-0.1013,4.49729919434,4.52156066895,4.49569702148,4.51057434082,0.0,0.0,0.0
6.2505,-0.1013,-0.1013,-0.1013,-0.1013,-0.0734946716309,-0.1013,4.48394775391,4.50706481934,4.48188781738,4.4970703125,0.0,0.0,0.0
6.251,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743291366577,-0.1013,4.47044372559,4.49325561523,4.4686126709,4.48310852051,0.0,0.0,0.0
6.2515,-0.1013,-0.1013,-0.1013,-0.1013,-0.0739476669312,-0.1013,4.45671081543,4.47937011719,4.45503234863,4.46907043457,0.0,0.0,0.0
6.252,-0.1013,-0.1013,-0.1013,-0.1013,-0.074519871521,-0.1013,4.44305419922,4.46556091309,4.44175720215,4.45487976074,0.0,0.0,0.0
6.2525,-0.1013,-0.1013,-0.1013,-0.1013,-0.0747106063843,-0.1013,4.42840576172,4.45205688477,4.42947387695,4.44297790527,0.0,0.0,0.0
6.253,-0.1013,-0.1013,-0.1013,-0.1013,-0.0740191925049,-0.1013,4.45426940918,4.48532104492,4.46884155273,4.48997497559,0.0,0.0,0.0
6.2535,-0.1013,-0.1013,-0.1013,-0.1013,-0.0739476669312,-0.1013,4.59663391113,4.63264465332,4.61753845215,4.64050292969,0.0,0.0,0.0
6.254,-0.1013,-0.1013,-0.1013,-0.1013,-0.0735185134888,-0.1013,4.67704772949,4.70283508301,4.6768951416,4.69177246094,0.0,0.0,0.0
6.2545,-0.1013,-0.1013,-0.1013,-0.1013,-0.0746390808105,-0.1013,4.66262817383,4.68841552734,4.66133117676,4.67582702637,0.0,0.0,0.0
6.255,-0.1013,-0.1013,-0.1013,-0.1013,-0.0736854064941,-0.1013,4.64599609375,4.67216491699,4.64515686035,4.65980529785,0.0,0.0,0.0
6.2555,-0.1013,-0.1013,-0.1013,-0.1013,-0.0745675552368,-0.1013,4.63050842285,4.65644836426,4.62913513184,4.64424133301,0.0,0.0,0.0
6.256,-0.1013,-0.1013,-0.1013,-0.1013,-0.0742099273682,-0.1013,4.61624145508,4.64111328125,4.61402893066,4.62944030762,0.0,0.0,0.0
6.2565,-0.1013,-0.1013,-0.1013,-0.1013,-0.0744960296631,-0.1013,4.60151672363,4.62532043457,4.59945678711,4.61441040039,0.0,0.0,0.0
6.257,-0.1013,-0.1013,-0.1013,-0.1013,-0.0744006622314,-0.1013,4.58717346191,4.61044311523,4.58480834961,4.59999084473,0.0,0.0,0.0
6.2575,-0.1013,-0.1013,-0.1013,-0.1013,-0.0749013412476,-0.1013,4.5726776123,4.59564208984,4.57092285156,4.58534240723,0.0,0.0,0.0
6.258,-0.1013,-0.1013,-0.1013,-0.1013,-0.0736854064941,-0.1013,4.5580291748,4.58106994629,4.55657958984,4.57015991211,0.0,0.0,0.0
6.2585,-0.1013,-0.1013,-0.1013,-0.1013,-0.0752828109741,-0.1013,4.54284667969,4.56695556641,4.54284667969,4.55596923828,0.0,0.0,0.0
6.259,-0.1013,-0.1013,-0.1013,-0.1013,-0.074257611084,-0.1013,4.52850341797,4.55299377441,4.52865600586,4.54162597656,0.0,0.0,0.0
6.2595,-0.1013,-0.1013,-0.1013,-0.1013,-0.0746152389526,-0.1013,4.51431274414,4.53956604004,4.51438903809,4.52758789062,0.0,0.0,0.0
6.26,-0.1013,-0.1013,-0.1013,-0.1013,-0.0744960296631,-0.1013,4.50012207031,4.52583312988,4.50004577637,4.51377868652,0.0,0.0,0.0
6.2605,-0.1013,-0.1013,-0.1013,-0.1013,-0.0734708297729,-0.1013,4.48669433594,4.51202392578,4.48600769043,4.50050354004,0.0,0.0,0.0
6.261,-0.1013,-0.1013,-0.1013,-0.1013,-0.0744483459473,-0.1013,4.47334289551,4.49829101562,4.47196960449,4.48669433594,0.0,0.0,0.0
6.2615,-0.1013,-0.1013,-0.1013,-0.1013,-0.0742337692261,-0.1013,4.46006774902,4.48440551758,4.45823669434,4.47311401367,0.0,0.0,0.0
6.262,-0.1013,-0.1013,-0.1013,-0.1013,-0.0744006622314,-0.1013,4.44671630859,4.46968078613,4.44480895996,4.45983886719,0.0,0.0,0.0
6.2625,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743291366577,-0.1013,4.43351745605,4.45602416992,4.43145751953,4.44595336914,0.0,0.0,0.0
6.263,-0.1013,-0.1013,-0.1013,-0.1013,-0.0741145599365,-0.1013,4.43481445312,4.46044921875,4.4409942627,4.46113586426,0.0,0.0,0.0
6.2635,-0.1013,-0.1013,-0.1013,-0.1013,-0.0732085693359,-0.1013,4.55154418945,4.58541870117,4.57160949707,4.59632873535,0.0,0.0,0.0
6.264,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743052947998,-0.1013,4.67597961426,4.7029876709,4.6800994873,4.6949005127,0.0,0.0,0.0
6.2645,-0.1013,-0.1013,-0.1013,-0.1013,-0.0734231460571,-0.1013,4.66659545898,4.69169616699,4.66705322266,4.68017578125,0.0,0.0,0.0
6.265,-0.1013,-0.1013,-0.1013,-0.1013,-0.0748298156738,-0.1013,4.65019226074,4.67559814453,4.64996337891,4.66316223145,0.0,0.0,0.0
6.2655,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743529785156,-0.1013,4.63417053223,4.65995788574,4.63363647461,4.64752197266,0.0,0.0,0.0
6.266,-0.1013,-0.1013,-0.1013,-0.1013,-0.0750682342529,-0.1013,4.61883544922,4.64477539062,4.61807250977,4.63241577148,0.0,0.0,0.0
6.2665,-0.1013,-0.1013,-0.1013,-0.1013,-0.0746390808105,-0.1013,4.60395812988,4.62989807129,4.60258483887,4.61761474609,0.0,0.0,0.0
6.267,-0.1013,-0.1013,-0.1013,-0.1013,-0.0748536575317,-0.1013,4.58999633789,4.61502075195,4.58801269531,4.60334777832,0.0,0.0,0.0
6.2675,-0.1013,-0.1013,-0.1013,-0.1013,-0.0744245040894,-0.1013,4.57565307617,4.59999084473,4.57366943359,4.5890045166,0.0,0.0,0.0
6.268,-0.1013,-0.1013,-0.1013,-0.1013,-0.0742814529419,-0.1013,4.56153869629,4.58473205566,4.55924987793,4.57450866699,0.0,0.0,0.0
6.2685,-0.1013,-0.1013,-0.1013,-0.1013,-0.0749967086792,-0.1013,4.54734802246,4.57046508789,4.54582214355,4.56008911133,0.0,0.0,0.0
6.269,-0.1013,-0.1013,-0.1013,-0.1013,-0.0744721878052,-0.1013,4.53338623047,4.55612182617,4.53186035156,4.54536437988,0.0,0.0,0.0
6.2695,-0.1013,-0.1013,-0.1013,-0.1013,-0.0746867645264,-0.1013,4.5182800293,4.54193115234,4.51797485352,4.53125,0.0,0.0,0.0
6.27,-0.1013,-0.1013,-0.1013,-0.1013,-0.074257611084,-0.1013,4.50408935547,4.52850341797,4.50439453125,4.51683044434,0.0,0.0,0.0
6.2705,-0.1013,-0.1013,-0.1013,-0.1013,-0.0742337692261,-0.1013,4.48997497559,4.51499938965,4.49035644531,4.50309753418,0.0,0.0,0.0
6.271,-0.1013,-0.1013,-0.1013,-0.1013,-0.0738522994995,-0.1013,4.4758605957,4.50126647949,4.47570800781,4.48936462402,0.0,0.0,0.0
6.2715,-0.1013,-0.1013,-0.1013,-0.1013,-0.0746867645264,-0.1013,4.46250915527,4.48791503906,4.46189880371,4.47608947754,0.0,0.0,0.0
6.272,-0.1013,-0.1013,-0.1013,-0.1013,-0.073995350647,-0.1013,4.44900512695,4.47410583496,4.44816589355,4.46258544922,0.0,0.0,0.0
6.2725,-0.1013,-0.1013,-0.1013,-0.1013,-0.0749967086792,-0.1013,4.43618774414,4.4603729248,4.43435668945,4.4490814209,0.0,0.0,0.0
6.273,-0.1013,-0.1013,-0.1013,-0.1013,-0.0745437133789,-0.1013,4.43046569824,4.45518493652,4.43145751953,4.44839477539,0.0,0.0,0.0
6.2735,-0.1013,-0.1013,-0.1013,-0.1013,-0.0753781784058,-0.1013,4.51278686523,4.54650878906,4.53178405762,4.55764770508,0.0,0.0,0.0
6.274,-0.1013,-0.1013,-0.1013,-0.1013,-0.0744960296631,-0.1013,4.6590423584,4.68948364258,4.66903686523,4.68940734863,0.0,0.0,0.0
6.2745,-0.1013,-0.1013,-0.1013,-0.1013,-0.0751874435425,-0.1013,4.67399597168,4.6964263916,4.6703338623,4.68467712402,0.0,0.0,0.0
6.275,-0.1013,-0.1013,-0.1013,-0.1013,-0.0743768203735,-0.1013,4.65606689453,4.67918395996,4.65408325195,4.66781616211,0.0,0.0,0.0
6.2755,-0.1013,-0.1013,-0.1013,-0.1013,-0.07373309021,-0.1013,4.63882446289,4.6630859375,4.63844299316,4.65179443359,0.0,0.0,0.0
6.276,-0.1013,-0.1013,-0.1013,-0.1013,-0.0747106063843,-0.1013,4.6231842041,4.64790344238,4.6231842041,4.63600158691,0.0,0.0,0.0
6.2765,-0.1013,-0.1013,-0.1013,-0.1013,-0.0749967086792,-0.1013,4.60792541504,4.63325500488,4.60777282715,4.62104797363,0.0,0.0,0.0
6.277,-0.1013,-0.1013,-0.1013,-0.1013,-0.0744960296631,-0.1013,4.59266662598,4.61845397949,4.5922088623,4.60632324219,0.0,0.0,0.0
6.2775,-0.1013,-0.1013,-0.1013,-0.1013,-0.0752351272583,-0.1013,4.57824707031,4.60426330566,4.5775604248,4.59205627441,0.0,0.0,0.0
6.278,-0.1013,-0.1013,-0.1013,-0.1013,-0.0749251831055,-0.1013,4.56405639648,4.58969116211,4.5630645752,4.57786560059,0.0,0.0,0.0
6.2785,-0.1013,-0.1013,-0.1013,-0.1013,-0.0738999832153,-0.1013,4.55032348633,4.57511901855,4.54879760742,4.56390380859,0.0,0.0,0.0
6.279,-0.1013,-0.1013,-0.1013,-0.1013,-0.0750682342529,-0.1013,4.53643798828,4.56039428711,4.5344543457,4.54986572266,0.0,0.0,0.0
6.2795,-0.1013,-0.1013,-0.1013,-0.1013,-0.0738522994995,-0.1013,4.52285766602,4.5458984375,4.52079772949,4.53567504883,0.0,0.0,0.0
6.28,-0.1013,-0.1013,-0.1013,-0.1013,-0.0745675552368,-0.1013,4.5092010498,4.53201293945,4.50729370117,4.52171325684,0.0,0.0,0.0
6.2805,-0.1013,-0.1013,-0.1013,-0.1013,-0.0745675552368,-0.1013,4.49516296387,4.51766967773,4.49378967285,4.50721740723,0.0,0.0,0.0
6.281,-0.1013,-0.1013,-0.1013,-0.1013,-0.0747344482422,-0.1013,4.48097229004,4.50386047363,4.48020935059,4.49310302734,0.0,0.0,0.0
6.2815,-0.1013,-0.1013,-0.1013,-0.1013,-0.0738284576416,-0.1013,4.46624755859,4.49035644531,4.46655273438,4.47914123535,0.0,0.0,0.0
6.282,-0.1013,-0.1013,-0.1013,-0.1013,-0.0744245040894,-0.1013,4.4522857666,4.47723388672,4.45297241211,4.46533203125,0.0,0.0,0.0
6.2825,-0.1013,-0.1013,-0.1013,-0.1013,-0.0745913970947,-0.1013,4.43855285645,4.4637298584,4.4384765625,4.45182800293,0.0,0.0,0.0
6.283,-0.1013,-0.1013,-0.1013,-0.1013,-0.0742814529419,-0.1013,4.42733764648,4.45381164551,4.42970275879,4.44465637207,0.0,0.0,0.0
