startest,,诱饵,手动触发,,2015-06-10,--&--&--&--&--&--,--&--&--&--,0.0,0.0,3.3,0.0,--&--,--
0,1,1,1,1,1,1,0,0,0,0,0,0,4
True,False,False,False,False,False,False,False,False,False,False,True,True,True
-3.222,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44709777832,4.47242736816,4.44664001465,4.46105957031,0.0,0.0,0.0
-3.2215,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43542480469,4.45938110352,4.43626403809,4.44938659668,0.0,0.0,0.0
-3.221,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45587158203,4.4849395752,4.46708679199,4.48799133301,0.0,0.0,0.0
-3.2205,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57481384277,4.61029052734,4.59266662598,4.61647033691,0.0,0.0,0.0
-3.22,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.65225219727,4.67720031738,4.65232849121,4.66606140137,0.0,0.0,0.0
-3.2195,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64218139648,4.66583251953,4.64004516602,4.65469360352,0.0,0.0,0.0
-3.219,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62554931641,4.65179443359,4.62493896484,4.63996887207,0.0,0.0,0.0
-3.2185,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61196899414,4.63691711426,4.61204528809,4.62516784668,0.0,0.0,0.0
-3.218,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59976196289,4.62310791016,4.59808349609,4.61204528809,0.0,0.0,0.0
-3.2175,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58488464355,4.61082458496,4.58427429199,4.59930419922,0.0,0.0,0.0
-3.217,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57229614258,4.5970916748,4.57221984863,4.58541870117,0.0,0.0,0.0
-3.2165,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56047058105,4.58381652832,4.55924987793,4.5728302002,0.0,0.0,0.0
-3.216,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54627990723,4.57206726074,4.54574584961,4.56047058105,0.0,0.0,0.0
-3.2155,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53399658203,4.55879211426,4.53422546387,4.54711914062,0.0,0.0,0.0
-3.215,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52270507812,4.54559326172,4.52163696289,4.53475952148,0.0,0.0,0.0
-3.2145,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50897216797,4.53414916992,4.50790405273,4.52308654785,0.0,0.0,0.0
-3.214,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49691772461,4.52163696289,4.49684143066,4.50996398926,0.0,0.0,0.0
